Channels	Number of counts (SiO2)
1					6
2					6
3					15
4					18
5					11
6					11
7					13
8					7
9					13
10					9
11					7
12					11
13					9
14					21
15					12
16					14
17					9
18					10
19					11
20					20
21					12
22					16
23					15
24					16
25					14
26					25
27					15
28					22
29					20
30					25
31					26
32					25
33					24
34					23
35					35
36					25
37					35
38					25
39					20
40					47
41					36
42					33
43					44
44					52
45					39
46					61
47					94
48					252
49					557
50					1154
51					1900
52					2764
53					3222
54					3618
55					3510
56					3852
57					3835
58					3948
59					3728
60					3894
61					3785
62					3915
63					3741
64					3867
65					3820
66					3912
67					3452
68					3329
69					2935
70					2894
71					2754
72					2726
73					2605
74					2495
75					2410
76					2416
77					2256
78					2240
79					2120
80					2267
81					2023
82					2102
83					2093
84					2239
85					2226
86					2299
87					2183
88					2144
89					2030
90					1953
91					1761
92					1751
93					1628
94					1725
95					1626
96					1706
97					1661
98					1689
99					1597
100					1700
101					1564
102					1591
103					1556
104					1576
105					1501
106					1619
107					1673
108					2098
109					2590
110					3262
111					3647
112					3886
113					3472
114					3019
115					2127
116					1728
117					1488
118					1371
119					1172
120					1282
121					1170
122					1245
123					1245
124					1280
125					1311
126					1449
127					1407
128					1446
129					1320
130					1328
131					1211
132					1179
133					1057
134					1089
135					991
136					1046
137					945
138					948
139					932
140					990
141					944
142					933
143					940
144					902
145					885
146					918
147					866
148					856
149					839
150					815
151					845
152					883
153					832
154					772
155					837
156					815
157					770
158					831
159					831
160					767
161					720
162					787
163					833
164					830
165					807
166					853
167					847
168					904
169					808
170					902
171					863
172					854
173					824
174					930
175					833
176					850
177					790
178					845
179					899
180					996
181					1062
182					1324
183					1480
184					1637
185					1667
186					1746
187					1579
188					1564
189					1212
190					1117
191					852
192					809
193					670
194					658
195					580
196					626
197					662
198					671
199					607
200					652
201					588
202					758
203					683
204					755
205					661
206					720
207					730
208					723
209					714
210					754
211					708
212					803
213					782
214					804
215					781
216					847
217					773
218					826
219					763
220					737
221					737
222					810
223					718
224					668
225					617
226					686
227					680
228					645
229					577
230					633
231					569
232					550
233					556
234					536
235					493
236					583
237					524
238					504
239					531
240					549
241					522
242					565
243					532
244					558
245					518
246					572
247					533
248					539
249					549
250					514
251					516
252					513
253					502
254					523
255					485
256					532
257					493
258					491
259					488
260					466
261					494
262					525
263					518
264					591
265					584
266					629
267					631
268					718
269					711
270					748
271					710
272					790
273					706
274					784
275					727
276					703
277					639
278					628
279					624
280					601
281					576
282					586
283					516
284					593
285					554
286					557
287					541
288					544
289					586
290					620
291					530
292					549
293					530
294					562
295					515
296					528
297					481
298					514
299					523
300					550
301					541
302					523
303					507
304					500
305					483
306					494
307					480
308					537
309					486
310					511
311					498
312					504
313					509
314					497
315					491
316					468
317					486
318					455
319					442
320					460
321					430
322					464
323					415
324					469
325					428
326					464
327					409
328					437
329					441
330					464
331					456
332					485
333					496
334					501
335					436
336					488
337					463
338					502
339					452
340					454
341					439
342					436
343					454
344					440
345					435
346					466
347					473
348					491
349					478
350					494
351					460
352					475
353					453
354					423
355					405
356					432
357					395
358					407
359					385
360					389
361					387
362					360
363					351
364					357
365					348
366					317
367					377
368					349
369					357
370					339
371					349
372					341
373					340
374					363
375					402
376					416
377					424
378					469
379					490
380					526
381					583
382					627
383					679
384					734
385					769
386					858
387					855
388					940
389					943
390					1016
391					941
392					939
393					851
394					828
395					767
396					725
397					614
398					548
399					462
400					480
401					410
402					351
403					298
404					316
405					300
406					302
407					303
408					286
409					267
410					289
411					295
412					259
413					234
414					271
415					265
416					281
417					263
418					262
419					264
420					245
421					274
422					270
423					270
424					279
425					279
426					298
427					285
428					278
429					276
430					286
431					263
432					299
433					275
434					279
435					258
436					305
437					288
438					283
439					261
440					304
441					262
442					264
443					257
444					313
445					266
446					275
447					296
448					281
449					243
450					283
451					230
452					262
453					247
454					286
455					283
456					259
457					241
458					264
459					250
460					263
461					254
462					301
463					285
464					261
465					230
466					254
467					233
468					243
469					238
470					221
471					231
472					238
473					257
474					242
475					273
476					253
477					252
478					241
479					252
480					286
481					279
482					296
483					300
484					310
485					305
486					322
487					306
488					242
489					283
490					302
491					329
492					311
493					295
494					300
495					267
496					289
497					263
498					278
