Channels	Number of counts (H2O)
1					7
2					7
3					7
4					11
5					11
6					9
7					13
8					10
9					6
10					10
11					14
12					16
13					14
14					11
15					17
16					10
17					11
18					10
19					13
20					14
21					13
22					19
23					13
24					10
25					16
26					5
27					18
28					12
29					19
30					22
31					11
32					9
33					21
34					11
35					21
36					25
37					26
38					16
39					25
40					16
41					29
42					39
43					27
44					35
45					36
46					46
47					63
48					117
49					294
50					699
51					1204
52					1810
53					2390
54					2713
55					2677
56					3016
57					2840
58					3034
59					2908
60					3162
61					3170
62					3309
63					3330
64					3454
65					3090
66					3025
67					2790
68					2678
69					2514
70					2604
71					2486
72					2422
73					2249
74					2186
75					2132
76					2063
77					2007
78					1948
79					1799
80					1959
81					1770
82					1839
83					1694
84					1914
85					1774
86					1884
87					1911
88					1877
89					1780
90					1763
91					1626
92					1701
93					1461
94					1506
95					1442
96					1477
97					1331
98					1503
99					1442
100					1544
101					1448
102					1465
103					1407
104					1465
105					1362
106					1446
107					1310
108					1384
109					1536
110					1759
111					1916
112					2347
113					2693
114					2989
115					2807
116					2563
117					2159
118					1814
119					1500
120					1464
121					1306
122					1259
123					1149
124					1254
125					1167
126					1291
127					1201
128					1282
129					1249
130					1191
131					1075
132					1082
133					1014
134					1024
135					985
136					979
137					1002
138					965
139					933
140					913
141					898
142					928
143					853
144					885
145					843
146					899
147					937
148					861
149					828
150					865
151					777
152					800
153					735
154					810
155					749
156					781
157					722
158					781
159					778
160					810
161					743
162					739
163					712
164					724
165					694
166					747
167					730
168					729
169					854
170					886
171					887
172					988
173					974
174					930
175					930
176					997
177					876
178					919
179					917
180					923
181					843
182					913
183					822
184					969
185					1020
186					1135
187					1274
188					1355
189					1347
190					1475
191					1290
192					1154
193					924
194					900
195					678
196					701
197					664
198					639
199					632
200					584
201					619
202					604
203					581
204					620
205					590
206					570
207					575
208					603
209					591
210					640
211					575
212					649
213					560
214					662
215					617
216					639
217					643
218					631
219					624
220					684
221					674
222					715
223					635
224					625
225					631
226					781
227					697
228					798
229					682
230					673
231					665
232					662
233					594
234					576
235					599
236					561
237					549
238					501
239					530
240					592
241					523
242					517
243					516
244					542
245					536
246					522
247					477
248					518
249					488
250					530
251					519
252					537
253					480
254					488
255					500
256					493
257					481
258					486
259					496
260					493
261					508
262					512
263					534
264					516
265					454
266					485
267					534
268					564
269					488
270					575
271					532
272					562
273					540
274					588
275					584
276					613
277					609
278					669
279					527
280					565
281					537
282					519
283					485
284					488
285					469
286					481
287					417
288					470
289					492
290					482
291					469
292					469
293					414
294					465
295					516
296					463
297					451
298					464
299					473
300					477
301					483
302					457
303					448
304					473
305					409
306					436
307					446
308					454
309					447
