Channels	Number of counts (H2O)
1					1
2					6
3					5
4					7
5					4
6					8
7					9
8					10
9					5
10					11
11					5
12					7
13					7
14					10
15					14
16					8
17					12
18					2
19					13
20					4
21					13
22					8
23					12
24					12
25					13
26					9
27					5
28					17
29					7
30					20
31					15
32					14
33					10
34					21
35					20
36					15
37					20
38					20
39					25
40					22
41					20
42					30
43					24
44					26
45					34
46					31
47					30
48					71
49					195
50					437
51					809
52					1250
53					1710
54					2113
55					2137
56					2335
57					2312
58					2457
59					2409
60					2650
61					2415
62					2617
63					2601
64					2656
65					2369
66					2284
67					1939
68					1857
69					1749
70					1682
71					1631
72					1649
73					1591
74					1580
75					1386
76					1426
77					1355
78					1497
79					1325
80					1368
81					1319
82					1429
83					1325
84					1371
85					1271
86					1350
87					1173
88					1230
89					1118
90					1155
91					1131
92					1107
93					1031
94					1060
95					1017
96					1094
97					1058
98					1139
99					1052
100					1082
101					1090
102					1084
103					1105
104					1379
105					1624
106					1998
107					2360
108					2530
109					2353
110					2041
111					1570
112					1304
113					1016
114					957
115					876
116					850
117					790
118					811
119					801
120					875
121					810
122					822
123					769
124					817
125					733
126					742
127					692
128					728
129					638
130					690
131					681
132					729
133					675
134					686
135					641
136					659
137					613
138					598
139					616
140					594
141					581
142					586
143					571
144					591
145					587
146					555
147					530
148					533
149					531
150					540
151					548
152					556
153					537
154					554
155					505
156					521
157					483
158					537
159					503
160					589
161					510
162					587
163					570
164					615
165					587
166					616
167					580
168					599
169					596
170					572
171					548
172					590
173					708
174					816
175					948
176					1240
177					1455
178					1702
179					1627
180					1791
181					1556
182					1447
183					1039
184					880
185					646
186					598
187					423
188					421
189					429
190					456
191					407
192					425
193					427
194					448
195					435
196					454
197					471
198					432
199					480
200					446
201					422
202					448
203					437
204					423
205					382
206					415
207					394
208					432
209					423
210					452
211					443
212					455
213					490
214					494
215					473
216					496
217					493
218					475
219					437
220					484
221					449
222					440
223					354
224					345
225					315
226					334
227					320
228					328
229					290
230					339
231					333
232					318
233					304
234					328
235					273
236					325
237					288
238					294
239					287
240					313
241					303
242					325
243					283
244					291
245					298
246					284
247					290
248					315
249					313
250					296
251					316
252					330
253					343
254					360
255					349
256					416
257					450
258					480
259					507
260					555
261					534
262					579
263					551
264					570
265					514
266					469
267					439
268					423
269					365
270					335
271					341
272					320
273					333
274					350
275					331
276					319
277					352
278					361
279					327
280					339
281					279
282					330
283					292
284					306
285					277
286					267
287					279
288					245
289					278
290					293
291					271
292					247
293					294
294					296
295					263
296					263
297					287
298					314
299					280
300					305
301					277
302					354
303					280
304					288
305					295
306					271
307					244
308					272
309					245
310					270
311					243
312					282
313					246
314					229
315					239
316					266
317					225
318					249
319					240
320					235
321					212
322					234
323					220
324					254
325					236
326					254
327					246
328					213
329					234
330					236
331					226
332					231
333					194
334					241
335					211
336					211
337					238
338					233
339					205
340					210
341					194
342					209
343					223
344					189
345					203
346					197
347					208
348					210
349					190
350					206
351					225
352					225
353					230
354					244
355					230
356					239
357					210
358					245
359					221
360					241
361					221
362					240
363					221
364					205
365					225
366					220
367					231
368					222
369					230
370					248
371					232
372					211
373					227
374					260
375					241
376					255
377					275
378					278
379					245
380					282
381					258
382					283
383					235
384					269
385					253
386					252
387					212
388					243
389					201
390					225
391					212
392					192
393					176
394					194
395					182
396					196
397					185
398					187
399					177
400					165
401					141
402					186
403					174
404					158
405					180
406					205
407					161
408					194
409					186
410					159
411					206
412					181
413					195
414					202
415					153
416					196
417					190
418					179
419					186
420					183
421					170
422					170
423					165
424					180
425					196
426					162
427					170
428					175
429					187
430					161
431					165
432					202
433					172
434					174
435					162
436					182
437					181
438					184
439					166
440					191
441					156
442					150
443					187
444					168
445					169
446					187
447					166
448					168
449					153
450					158
451					176
452					170
453					167
454					155
455					173
456					173
457					168
458					183
459					164
460					167
461					192
462					186
463					186
464					195
465					176
466					206
467					196
468					198
469					184
470					211
471					188
472					180
473					185
474					201
475					219
476					201
477					179
478					195
479					170
480					170
481					160
482					171
483					173
484					163
485					146
486					149
487					143
488					154
489					147
490					149
491					160
492					134
493					136
494					158
495					131
496					138
497					160
498					147
499					132
500					138
501					128
502					155
503					124
504					153
505					148
506					143
507					126
508					158
509					166
510					143
511					137
512					110
513					143
514					146
515					134
516					142
517					136
518					157
519					142
520					131
521					137
522					129
523					124
524					134
525					143
526					142
527					155
528					144
529					134
530					169
531					160
532					146
533					132
534					148
535					159
536					147
537					140
538					152
539					160
540					154
541					155
542					170
543					135
544					167
545					139
546					156
547					154
548					186
549					145
550					157
551					151
552					165
553					123
554					169
555					129
556					147
557					161
558					150
559					144
560					149
561					153
562					138
563					147
564					155
565					126
566					145
567					151
568					192
569					154
570					171
571					148
572					178
573					157
574					176
575					157
576					188
577					161
578					160
579					172
580					187
581					171
582					156
583					176
584					163
585					170
586					156
587					167
588					154
589					134
590					135
591					162
592					137
593					125
594					113
595					125
596					141
597					104
598					115
599					106
600					114
601					121
602					119
603					125
604					103
605					129
606					102
607					99
608					97
609					112
610					125
611					121
612					103
613					111
614					84
615					100
616					125
617					119
618					126
619					112
620					117
621					123
622					103
623					118
624					126
625					120
626					144
627					123
628					107
629					127
630					138
631					124
632					128
633					147
634					134
635					144
636					152
637					140
638					147
639					145
640					131
641					136
642					161
643					147
644					146
645					152
646					137
647					138
648					125
649					128
650					161
651					131
652					127
653					135
654					140
655					139
656					122
657					138
658					122
659					147
660					146
661					125
662					150
663					140
664					153
665					140
666					141
667					126
668					147
669					119
670					126
671					140
672					144
673					132
674					145
675					125
676					148
677					106
678					136
679					135
680					130
681					110
682					106
683					120
684					139
685					107
686					135
687					107
688					112
689					118
690					120
691					103
692					106
693					99
694					126
695					96
696					124
697					102
698					116
699					97
700					125
701					98
702					127
703					111
704					120
705					117
706					125
707					125
708					121
709					119
710					120
711					124
712					97
713					123
714					130
715					111
716					115
717					97
718					101
719					112
720					100
721					71
722					103
723					116
724					106
725					103
726					93
727					97
728					92
729					86
730					89
731					99
732					111
733					112
734					100
735					98
736					103
737					97
738					104
739					98
740					111
741					78
742					88
743					102
744					86
745					105
746					94
747					79
748					92
749					82
750					92
751					114
752					93
753					90
754					109
755					99
756					82
757					112
758					124
759					113
760					105
761					118
762					100
763					114
764					96
765					115
766					124
767					129
768					128
769					112
770					129
771					121
772					134
773					120
774					161
775					139
776					130
777					136
778					135
779					114
780					148
781					127
782					128
783					146
784					126
785					128
786					121
787					111
788					100
789					110
790					101
791					109
792					87
793					82
794					102
795					100
796					93
797					92
798					104
799					92
800					91
801					99
802					81
803					90
804					76
805					70
806					92
807					78
808					96
809					106
810					96
811					92
812					90
813					100
814					92
815					96
816					100
817					94
818					105
819					102
820					97
821					96
822					117
823					92
824					108
825					89
826					87
827					89
828					93
829					85
830					97
831					75
832					75
833					62
834					68
835					70
836					84
837					64
838					78
839					71
840					88
841					54
842					64
843					58
844					56
845					54
846					63
847					84
848					67
849					70
850					61
851					58
852					68
853					58
854					55
855					66
856					76
857					59
858					64
859					67
860					56
861					63
862					69
863					49
864					62
865					49
866					68
867					62
868					73
869					66
870					59
871					45
872					61
873					45
874					57
875					66
876					77
877					73
878					64
879					59
880					70
881					51
882					55
883					54
884					67
885					46
886					67
887					56
888					58
889					58
890					63
891					63
892					64
893					45
894					58
895					51
896					63
897					69
898					60
899					44
900					63
901					58
902					53
903					49
904					60
905					50
906					57
907					58
908					51
909					55
910					49
911					63
912					44
913					56
914					59
915					70
916					71
917					48
918					54
919					56
920					63
921					66
922					70
923					62
924					52
925					59
926					68
927					59
928					64
929					62
930					53
931					55
932					74
933					62
934					66
935					74
936					76
937					53
938					72
939					58
940					72
941					73
942					66
943					66
944					62
945					63
946					69
947					48
948					63
949					58
950					50
951					53
952					51
953					48
954					60
955					52
956					67
957					47
958					54
959					52
960					60
961					45
962					59
963					47
964					53
965					55
966					50
967					57
968					55
969					49
970					35
971					47
972					49
973					51
974					49
975					34
976					57
977					47
978					51
979					46
980					42
981					45
982					52
983					49
984					59
985					37
986					53
987					38
988					42
989					51
990					45
991					65
992					56
993					48
994					51
995					58
996					64
997					58
998					45
999					47
1000					43
1001					53
1002					46
1003					53
1004					53
1005					52
1006					37
1007					57
1008					49
1009					53
1010					46
1011					51
1012					61
1013					40
1014					46
1015					39
1016					59
1017					57
1018					44
1019					54
1020					38
1021					45
1022					45
1023					55
1024					51
1025					51
1026					63
1027					55
1028					51
1029					58
1030					42
1031					51
1032					51
1033					54
1034					49
1035					49
1036					58
1037					47
1038					46
1039					57
1040					44
1041					52
1042					58
1043					69
1044					56
1045					44
1046					59
1047					44
1048					51
1049					53
1050					57
1051					50
1052					54
1053					44
1054					58
1055					52
1056					72
1057					64
1058					53
1059					62
1060					74
1061					64
1062					58
1063					53
1064					64
1065					71
1066					50
1067					63
1068					65
1069					65
1070					59
1071					73
1072					68
1073					50
1074					74
1075					60
1076					73
1077					51
1078					64
1079					67
1080					59
1081					68
1082					57
1083					76
1084					66
1085					62
1086					66
1087					59
1088					74
1089					66
1090					59
1091					65
1092					71
1093					58
1094					62
1095					42
1096					51
1097					65
1098					64
1099					62
1100					60
1101					65
1102					58
1103					52
1104					62
1105					64
1106					73
1107					60
1108					59
1109					59
1110					68
1111					50
1112					67
1113					64
1114					54
1115					51
1116					55
1117					64
1118					55
1119					60
1120					63
1121					65
1122					65
1123					63
1124					57
1125					54
1126					67
1127					57
1128					55
1129					59
1130					51
1131					66
1132					65
1133					60
1134					69
1135					48
1136					54
1137					53
1138					46
1139					65
1140					57
1141					49
1142					53
1143					59
1144					57
1145					60
1146					66
1147					59
1148					61
1149					66
1150					77
1151					70
1152					71
1153					86
1154					78
1155					73
1156					75
1157					76
1158					72
1159					65
1160					100
1161					69
1162					61
1163					66
1164					87
1165					69
1166					80
1167					84
1168					99
1169					72
1170					96
1171					89
1172					96
1173					84
1174					92
1175					104
1176					89
1177					76
1178					108
1179					103
1180					96
1181					92
1182					99
1183					87
1184					81
1185					88
1186					99
1187					88
1188					92
1189					90
1190					75
1191					71
1192					81
1193					75
1194					87
1195					92
1196					65
1197					79
1198					84
1199					61
1200					72
1201					58
1202					67
1203					64
1204					69
1205					61
1206					61
1207					69
1208					65
1209					62
1210					57
1211					72
1212					55
1213					52
1214					59
1215					54
1216					67
1217					64
1218					65
1219					57
1220					52
1221					54
1222					61
1223					60
1224					61
1225					57
1226					62
1227					62
1228					64
1229					67
1230					55
1231					46
1232					57
1233					59
1234					39
1235					56
1236					67
1237					52
1238					47
1239					50
1240					56
1241					48
1242					54
1243					73
1244					64
1245					67
1246					54
1247					59
1248					50
1249					59
1250					69
1251					68
1252					65
1253					74
1254					66
1255					73
1256					68
1257					67
1258					66
1259					81
1260					97
1261					74
1262					76
1263					80
1264					78
1265					84
1266					96
1267					76
1268					72
1269					81
1270					85
1271					84
1272					90
1273					96
1274					97
1275					87
1276					96
1277					97
1278					85
1279					82
1280					85
1281					68
1282					107
1283					85
1284					81
1285					91
1286					79
1287					65
1288					76
1289					73
1290					74
1291					59
1292					63
1293					74
1294					54
1295					45
1296					60
1297					53
1298					40
1299					47
1300					48
1301					40
1302					47
1303					55
1304					37
1305					55
1306					41
1307					54
1308					47
1309					31
1310					54
1311					51
1312					50
1313					50
1314					53
1315					36
1316					46
1317					34
1318					56
1319					37
1320					48
1321					55
1322					45
1323					55
1324					39
1325					54
1326					48
1327					45
1328					54
1329					39
1330					44
1331					56
1332					45
1333					41
1334					55
1335					52
1336					51
1337					51
1338					47
1339					48
1340					42
1341					48
1342					38
1343					36
1344					47
1345					36
1346					49
1347					51
1348					45
1349					44
1350					46
1351					43
1352					56
1353					37
1354					54
1355					57
1356					40
1357					47
1358					39
1359					38
1360					38
1361					51
1362					63
1363					41
1364					55
1365					40
1366					58
1367					52
1368					48
1369					60
1370					58
1371					27
1372					46
1373					41
1374					44
1375					41
1376					36
1377					37
1378					37
1379					50
1380					48
1381					35
1382					39
1383					31
1384					30
1385					41
1386					39
1387					29
1388					40
1389					41
1390					35
1391					29
1392					31
1393					33
1394					25
1395					37
1396					32
1397					38
1398					36
1399					43
1400					35
1401					28
1402					32
1403					31
1404					38
1405					34
1406					39
1407					44
1408					39
1409					40
1410					44
1411					42
1412					33
1413					43
1414					37
1415					32
1416					47
1417					32
1418					56
1419					35
1420					35
1421					44
1422					41
1423					38
1424					42
1425					29
1426					42
1427					38
1428					34
1429					27
1430					34
1431					37
1432					39
1433					25
1434					34
1435					30
1436					31
1437					25
1438					37
1439					40
1440					21
1441					36
1442					29
1443					30
1444					25
1445					27
1446					32
1447					26
1448					25
1449					17
1450					27
1451					26
1452					28
1453					34
1454					33
1455					27
1456					24
1457					30
1458					29
1459					25
1460					26
1461					22
1462					24
1463					23
1464					21
1465					33
1466					19
1467					17
1468					22
1469					15
1470					24
1471					20
1472					20
1473					15
1474					13
1475					26
1476					17
1477					16
1478					20
1479					13
1480					11
1481					17
1482					14
1483					13
1484					17
1485					16
1486					10
1487					10
1488					17
1489					9
1490					14
1491					10
1492					11
1493					16
1494					18
1495					11
1496					11
1497					18
1498					22
1499					11
1500					12
1501					11
1502					12
1503					12
1504					12
1505					10
1506					8
1507					14
1508					17
1509					12
1510					17
1511					20
1512					9
1513					16
1514					19
1515					11
1516					12
1517					7
1518					12
1519					20
1520					17
1521					12
1522					8
1523					17
1524					17
1525					6
1526					5
1527					12
1528					13
1529					15
1530					15
1531					10
1532					14
1533					16
1534					8
1535					15
1536					16
1537					18
1538					16
1539					7
1540					13
1541					6
1542					8
1543					13
1544					10
1545					9
1546					20
1547					16
1548					10
1549					10
1550					13
1551					8
1552					5
1553					13
1554					11
1555					12
1556					13
1557					13
1558					18
1559					8
1560					10
1561					9
1562					15
1563					9
1564					10
1565					12
1566					15
1567					8
1568					10
1569					14
1570					9
1571					12
1572					6
1573					9
1574					12
1575					9
1576					16
1577					12
1578					15
1579					10
1580					9
1581					14
1582					11
1583					10
1584					7
1585					10
1586					6
1587					9
1588					15
1589					10
1590					8
1591					10
1592					6
1593					8
1594					6
1595					10
1596					16
1597					7
1598					6
1599					13
1600					11
1601					8
1602					10
1603					7
1604					10
1605					11
1606					12
1607					7
1608					6
1609					7
1610					6
1611					9
1612					11
1613					8
1614					11
1615					12
1616					3
1617					6
1618					12
1619					13
1620					11
1621					5
1622					7
1623					7
1624					6
1625					9
1626					7
1627					9
1628					11
1629					7
1630					11
1631					4
1632					8
1633					7
1634					4
1635					14
1636					8
1637					11
1638					9
1639					7
1640					7
1641					7
1642					10
1643					12
1644					5
1645					8
1646					14
1647					5
1648					6
1649					4
1650					6
1651					5
1652					4
1653					8
1654					9
1655					14
1656					5
1657					14
1658					10
1659					11
1660					6
1661					10
1662					10
1663					2
1664					5
1665					17
1666					6
1667					7
1668					7
1669					5
1670					13
1671					7
1672					8
1673					5
1674					8
1675					6
1676					8
1677					5
1678					9
1679					8
1680					10
1681					4
1682					9
1683					7
1684					8
1685					8
1686					14
1687					8
1688					3
1689					4
1690					3
1691					6
1692					3
1693					5
1694					4
1695					0
1696					8
1697					16
1698					4
1699					5
1700					5
1701					8
1702					3
1703					5
1704					3
1705					4
1706					7
1707					4
1708					4
1709					7
1710					4
1711					7
1712					6
1713					5
1714					6
1715					6
1716					5
1717					9
1718					4
1719					3
1720					5
1721					7
1722					2
1723					2
1724					3
1725					7
1726					4
1727					8
1728					6
1729					5
1730					5
1731					6
1732					4
1733					6
1734					7
1735					10
1736					2
1737					5
1738					3
1739					2
1740					5
1741					7
1742					11
1743					4
1744					5
1745					4
1746					5
1747					3
1748					4
1749					4
1750					2
1751					1
1752					1
1753					0
1754					5
1755					3
1756					0
1757					3
1758					4
1759					8
1760					5
1761					6
1762					4
1763					4
1764					3
1765					4
1766					3
1767					2
1768					7
1769					2
1770					7
1771					3
1772					3
1773					0
1774					3
1775					2
1776					3
1777					4
1778					3
1779					0
1780					1
1781					2
1782					3
1783					2
1784					6
1785					2
1786					3
1787					4
1788					2
1789					2
1790					2
1791					2
1792					3
1793					7
1794					3
1795					1
1796					3
1797					2
1798					4
1799					1
